focal_player_id,focal_player_name,focal_role,teammate_player_id,teammate_player_name,teammate_role,games_together,win_rate_together,focal_perf_with_teammate,teammate_perf_when_together,focal_dpm_with_teammate,teammate_dpm_when_together,focal_baseline_perf,focal_perf_delta_vs_baseline
392,Peanut,JUNGLE,3411,Delight,SUPPORT,113,0.6548672566371682,-0.028834620912813004,0.24474104056512572,414.7787610619469,206.01769911504425,-0.028834620912813004,0.0
392,Peanut,JUNGLE,3658,Zeus,TOP,113,0.6548672566371682,-0.028834620912813004,0.16006010762374817,414.7787610619469,627.9203539823009,-0.028834620912813004,0.0
3411,Delight,SUPPORT,392,Peanut,JUNGLE,113,0.6548672566371682,0.24474104056512572,-0.028834620912813004,206.01769911504425,414.7787610619469,0.24474104056512572,0.0
3411,Delight,SUPPORT,1228,Viper,ADC,113,0.6548672566371682,0.24474104056512572,0.2341280311412783,206.01769911504425,782.1592920353983,0.24474104056512572,0.0
3411,Delight,SUPPORT,2906,Zeka,MID,113,0.6548672566371682,0.24474104056512572,0.0786099889231795,206.01769911504425,685.1858407079646,0.24474104056512572,0.0
3411,Delight,SUPPORT,3658,Zeus,TOP,113,0.6548672566371682,0.24474104056512572,0.16006010762374817,206.01769911504425,627.9203539823009,0.24474104056512572,0.0
3658,Zeus,TOP,392,Peanut,JUNGLE,113,0.6548672566371682,0.16006010762374817,-0.028834620912813004,627.9203539823009,414.7787610619469,0.16006010762374817,0.0
3658,Zeus,TOP,1228,Viper,ADC,113,0.6548672566371682,0.16006010762374817,0.2341280311412783,627.9203539823009,782.1592920353983,0.16006010762374817,0.0
3658,Zeus,TOP,2906,Zeka,MID,113,0.6548672566371682,0.16006010762374817,0.0786099889231795,627.9203539823009,685.1858407079646,0.16006010762374817,0.0
3658,Zeus,TOP,3411,Delight,SUPPORT,113,0.6548672566371682,0.16006010762374817,0.24474104056512572,627.9203539823009,206.01769911504425,0.16006010762374817,0.0
2906,Zeka,MID,392,Peanut,JUNGLE,113,0.6548672566371682,0.0786099889231795,-0.028834620912813004,685.1858407079646,414.7787610619469,0.07860998892317951,-1.3877787807814457e-17
2906,Zeka,MID,1228,Viper,ADC,113,0.6548672566371682,0.0786099889231795,0.2341280311412783,685.1858407079646,782.1592920353983,0.07860998892317951,-1.3877787807814457e-17
2906,Zeka,MID,3411,Delight,SUPPORT,113,0.6548672566371682,0.0786099889231795,0.24474104056512572,685.1858407079646,206.01769911504425,0.07860998892317951,-1.3877787807814457e-17
2906,Zeka,MID,3658,Zeus,TOP,113,0.6548672566371682,0.0786099889231795,0.16006010762374817,685.1858407079646,627.9203539823009,0.07860998892317951,-1.3877787807814457e-17
1228,Viper,ADC,392,Peanut,JUNGLE,113,0.6548672566371682,0.2341280311412783,-0.028834620912813004,782.1592920353983,414.7787610619469,0.23412803114127834,-2.7755575615628914e-17
1228,Viper,ADC,2906,Zeka,MID,113,0.6548672566371682,0.2341280311412783,0.0786099889231795,782.1592920353983,685.1858407079646,0.23412803114127834,-2.7755575615628914e-17
1228,Viper,ADC,3411,Delight,SUPPORT,113,0.6548672566371682,0.2341280311412783,0.24474104056512572,782.1592920353983,206.01769911504425,0.23412803114127834,-2.7755575615628914e-17
1228,Viper,ADC,3658,Zeus,TOP,113,0.6548672566371682,0.2341280311412783,0.16006010762374817,782.1592920353983,627.9203539823009,0.23412803114127834,-2.7755575615628914e-17
1242,Doran,TOP,48,Faker,MID,108,0.6111111111111112,0.09802223536793263,-0.03393916586160697,622.8518518518518,679.5277777777778,0.09802223536793263,0.0
1242,Doran,TOP,1258,Keria,SUPPORT,108,0.6111111111111112,0.09802223536793263,0.33464708674138094,622.8518518518518,247.2685185185185,0.09802223536793263,0.0
1242,Doran,TOP,3741,Oner,JUNGLE,108,0.6111111111111112,0.09802223536793263,0.33249398200961267,622.8518518518518,494.01851851851853,0.09802223536793263,0.0
1258,Keria,SUPPORT,48,Faker,MID,108,0.6111111111111112,0.33464708674138094,-0.03393916586160697,247.2685185185185,679.5277777777778,0.33464708674138094,0.0
1258,Keria,SUPPORT,1242,Doran,TOP,108,0.6111111111111112,0.33464708674138094,0.09802223536793263,247.2685185185185,622.8518518518518,0.33464708674138094,0.0
1258,Keria,SUPPORT,3741,Oner,JUNGLE,108,0.6111111111111112,0.33464708674138094,0.33249398200961267,247.2685185185185,494.01851851851853,0.33464708674138094,0.0
3741,Oner,JUNGLE,48,Faker,MID,108,0.6111111111111112,0.33249398200961267,-0.03393916586160697,494.01851851851853,679.5277777777778,0.33249398200961267,0.0
3741,Oner,JUNGLE,1242,Doran,TOP,108,0.6111111111111112,0.33249398200961267,0.09802223536793263,494.01851851851853,622.8518518518518,0.33249398200961267,0.0
3741,Oner,JUNGLE,1258,Keria,SUPPORT,108,0.6111111111111112,0.33249398200961267,0.33464708674138094,494.01851851851853,247.2685185185185,0.33249398200961267,0.0
48,Faker,MID,1242,Doran,TOP,108,0.6111111111111112,-0.03393916586160697,0.09802223536793263,679.5277777777778,622.8518518518518,-0.03393916586160696,-6.938893903907228e-18
48,Faker,MID,1258,Keria,SUPPORT,108,0.6111111111111112,-0.03393916586160697,0.33464708674138094,679.5277777777778,247.2685185185185,-0.03393916586160696,-6.938893903907228e-18
48,Faker,MID,3741,Oner,JUNGLE,108,0.6111111111111112,-0.03393916586160697,0.33249398200961267,679.5277777777778,494.01851851851853,-0.03393916586160696,-6.938893903907228e-18
650,Bdd,MID,983,Cuzz,JUNGLE,104,0.4519230769230769,0.016240430101069778,0.08017630163581314,642.9134615384615,443.1923076923077,0.016240430101069774,3.469446951953614e-18
983,Cuzz,JUNGLE,650,Bdd,MID,104,0.4519230769230769,0.08017630163581314,0.016240430101069778,443.1923076923077,642.9134615384615,0.08017630163581314,0.0
738,Lehends,SUPPORT,1229,kingen,TOP,102,0.4117647058823529,-0.164972757115448,0.027048122645319115,225.08823529411765,646.2549019607843,-0.164972757115448,0.0
738,Lehends,SUPPORT,3327,GIDEON,JUNGLE,102,0.4117647058823529,-0.164972757115448,-0.1855240786194856,225.08823529411765,396.3333333333333,-0.164972757115448,0.0
1229,kingen,TOP,738,Lehends,SUPPORT,102,0.4117647058823529,0.027048122645319115,-0.164972757115448,646.2549019607843,225.08823529411765,0.027048122645319115,0.0
1229,kingen,TOP,3327,GIDEON,JUNGLE,102,0.4117647058823529,0.027048122645319115,-0.1855240786194856,646.2549019607843,396.3333333333333,0.027048122645319115,0.0
3327,GIDEON,JUNGLE,738,Lehends,SUPPORT,102,0.4117647058823529,-0.1855240786194856,-0.164972757115448,396.3333333333333,225.08823529411765,-0.1855240786194856,0.0
3327,GIDEON,JUNGLE,1229,kingen,TOP,102,0.4117647058823529,-0.1855240786194856,0.027048122645319115,396.3333333333333,646.2549019607843,-0.1855240786194856,0.0
1613,Rich,TOP,4753,Sponge,JUNGLE,97,0.3917525773195876,-0.100567383905094,-0.14059409569746192,597.1340206185567,441.0927835051546,-0.100567383905094,0.0
4753,Sponge,JUNGLE,1613,Rich,TOP,97,0.3917525773195876,-0.14059409569746192,-0.100567383905094,441.0927835051546,597.1340206185567,-0.1405940956974619,-2.7755575615628914e-17
650,Bdd,MID,2508,deokdam,ADC,96,0.4583333333333333,0.01827397153140744,-0.17517524116661884,643.1666666666666,688.28125,0.016240430101069774,0.0020335414303376646
983,Cuzz,JUNGLE,2508,deokdam,ADC,96,0.4583333333333333,0.08061341824859862,-0.17517524116661884,440.4583333333333,688.28125,0.08017630163581314,0.0004371166127854764
4233,Raptor,JUNGLE,1971,Kellin,SUPPORT,96,0.4166666666666667,-0.11510260241383252,-0.02129972214883406,462.3645833333333,223.15625,-0.11510260241383254,1.3877787807814457e-17
4233,Raptor,JUNGLE,4943,Diable,ADC,96,0.4166666666666667,-0.11510260241383252,0.03666920747974202,462.3645833333333,743.96875,-0.11510260241383254,1.3877787807814457e-17
2508,deokdam,ADC,650,Bdd,MID,96,0.4583333333333333,-0.17517524116661884,0.01827397153140744,688.28125,643.1666666666666,-0.17517524116661884,0.0
2508,deokdam,ADC,983,Cuzz,JUNGLE,96,0.4583333333333333,-0.17517524116661884,0.08061341824859862,688.28125,440.4583333333333,-0.17517524116661884,0.0
1971,Kellin,SUPPORT,4233,Raptor,JUNGLE,96,0.4166666666666667,-0.02129972214883406,-0.11510260241383252,223.15625,462.3645833333333,-0.021299722148834053,-6.938893903907228e-18
1971,Kellin,SUPPORT,4943,Diable,ADC,96,0.4166666666666667,-0.02129972214883406,0.03666920747974202,223.15625,743.96875,-0.021299722148834053,-6.938893903907228e-18
4943,Diable,ADC,1971,Kellin,SUPPORT,96,0.4166666666666667,0.03666920747974202,-0.02129972214883406,743.96875,223.15625,0.036669207479742026,-6.938893903907228e-18
4943,Diable,ADC,4233,Raptor,JUNGLE,96,0.4166666666666667,0.03666920747974202,-0.11510260241383252,743.96875,462.3645833333333,0.036669207479742026,-6.938893903907228e-18
738,Lehends,SUPPORT,4755,Jiwoo,ADC,94,0.43617021276595747,-0.12532143776926513,-0.3370995490893306,228.24468085106383,685.1170212765958,-0.164972757115448,0.03965131934618288
1229,kingen,TOP,4755,Jiwoo,ADC,94,0.43617021276595747,0.05647179380905735,-0.3370995490893306,654.3404255319149,685.1170212765958,0.027048122645319115,0.029423671163738233
3327,GIDEON,JUNGLE,4755,Jiwoo,ADC,94,0.43617021276595747,-0.15742696918910168,-0.3370995490893306,403.6063829787234,685.1170212765958,-0.1855240786194856,0.028097109430383932
4755,Jiwoo,ADC,738,Lehends,SUPPORT,94,0.43617021276595747,-0.3370995490893306,-0.12532143776926513,685.1170212765958,228.24468085106383,-0.3370995490893306,0.0
4755,Jiwoo,ADC,1229,kingen,TOP,94,0.43617021276595747,-0.3370995490893306,0.05647179380905735,685.1170212765958,654.3404255319149,-0.3370995490893306,0.0
4755,Jiwoo,ADC,3327,GIDEON,JUNGLE,94,0.43617021276595747,-0.3370995490893306,-0.15742696918910168,685.1170212765958,403.6063829787234,-0.3370995490893306,0.0
2545,Morgan,TOP,3195,Clozer,MID,92,0.391304347826087,0.010746536768559323,0.05010082313232091,571.6739130434783,635.0326086956521,0.010746536768559318,5.204170427930421e-18
2545,Morgan,TOP,4865,Pollu,SUPPORT,92,0.391304347826087,0.010746536768559323,-0.16622556493973986,571.6739130434783,191.55434782608697,0.010746536768559318,5.204170427930421e-18
3195,Clozer,MID,2545,Morgan,TOP,92,0.391304347826087,0.05010082313232091,0.010746536768559323,635.0326086956521,571.6739130434783,0.05010082313232091,0.0
3195,Clozer,MID,4865,Pollu,SUPPORT,92,0.391304347826087,0.05010082313232091,-0.16622556493973986,635.0326086956521,191.55434782608697,0.05010082313232091,0.0
4865,Pollu,SUPPORT,2545,Morgan,TOP,92,0.391304347826087,-0.16622556493973986,0.010746536768559323,191.55434782608697,571.6739130434783,-0.16622556493973986,0.0
4865,Pollu,SUPPORT,3195,Clozer,MID,92,0.391304347826087,-0.16622556493973986,0.05010082313232091,191.55434782608697,635.0326086956521,-0.16622556493973986,0.0
4943,Diable,ADC,3326,Vicla,MID,88,0.42045454545454547,0.04549525616128892,-0.19151613325491687,747.9318181818181,689.0227272727273,0.036669207479742026,0.008826048681546891
1971,Kellin,SUPPORT,3326,Vicla,MID,88,0.42045454545454547,-0.01279090377474469,-0.19151613325491687,226.23863636363637,689.0227272727273,-0.021299722148834053,0.008508818374089363
3326,Vicla,MID,1971,Kellin,SUPPORT,88,0.42045454545454547,-0.19151613325491687,-0.01279090377474469,689.0227272727273,226.23863636363637,-0.1915161332549169,2.7755575615628914e-17
3326,Vicla,MID,4233,Raptor,JUNGLE,88,0.42045454545454547,-0.19151613325491687,-0.14394028166454953,689.0227272727273,457.75,-0.1915161332549169,2.7755575615628914e-17
3326,Vicla,MID,4943,Diable,ADC,88,0.42045454545454547,-0.19151613325491687,0.04549525616128892,689.0227272727273,747.9318181818181,-0.1915161332549169,2.7755575615628914e-17
3082,DuDu,TOP,3322,Berserker,ADC,88,0.23863636363636365,-0.1455487277913708,-0.18437332816025956,574.9886363636364,650.9204545454545,-0.1455487277913708,0.0
3322,Berserker,ADC,3082,DuDu,TOP,88,0.23863636363636365,-0.18437332816025956,-0.1455487277913708,650.9204545454545,574.9886363636364,-0.18437332816025956,0.0
4233,Raptor,JUNGLE,3326,Vicla,MID,88,0.42045454545454547,-0.14394028166454953,-0.19151613325491687,457.75,689.0227272727273,-0.11510260241383254,-0.028837679250716994
1613,Rich,TOP,4938,Andil,SUPPORT,87,0.41379310344827586,-0.07127485309603714,-0.20214509544572493,599.4597701149426,197.8735632183908,-0.100567383905094,0.02929253080905686
4753,Sponge,JUNGLE,4938,Andil,SUPPORT,87,0.41379310344827586,-0.13069055817803915,-0.20214509544572493,436.82758620689657,197.8735632183908,-0.1405940956974619,0.009903537519422745
4938,Andil,SUPPORT,1613,Rich,TOP,87,0.41379310344827586,-0.20214509544572493,-0.07127485309603714,197.8735632183908,599.4597701149426,-0.20214509544572493,0.0
4938,Andil,SUPPORT,4753,Sponge,JUNGLE,87,0.41379310344827586,-0.20214509544572493,-0.13069055817803915,197.8735632183908,436.82758620689657,-0.20214509544572493,0.0
4943,Diable,ADC,3421,Clear,TOP,86,0.43023255813953487,0.0662894722834832,-0.17480975997094933,753.1511627906976,584.5581395348837,0.036669207479742026,0.02962026480374117
3326,Vicla,MID,3421,Clear,TOP,86,0.43023255813953487,-0.17683574773799984,-0.17480975997094933,691.7325581395348,584.5581395348837,-0.1915161332549169,0.014680385516917055
1971,Kellin,SUPPORT,3421,Clear,TOP,86,0.43023255813953487,-0.007651118716331351,-0.17480975997094933,225.96511627906978,584.5581395348837,-0.021299722148834053,0.013648603432502703
3421,Clear,TOP,1971,Kellin,SUPPORT,86,0.43023255813953487,-0.17480975997094933,-0.007651118716331351,584.5581395348837,225.96511627906978,-0.1748097599709493,-2.7755575615628914e-17
3421,Clear,TOP,3326,Vicla,MID,86,0.43023255813953487,-0.17480975997094933,-0.17683574773799984,584.5581395348837,691.7325581395348,-0.1748097599709493,-2.7755575615628914e-17
3421,Clear,TOP,4233,Raptor,JUNGLE,86,0.43023255813953487,-0.17480975997094933,-0.12203944517200822,584.5581395348837,460.66279069767444,-0.1748097599709493,-2.7755575615628914e-17
3421,Clear,TOP,4943,Diable,ADC,86,0.43023255813953487,-0.17480975997094933,0.0662894722834832,584.5581395348837,753.1511627906976,-0.1748097599709493,-2.7755575615628914e-17
4233,Raptor,JUNGLE,3421,Clear,TOP,86,0.43023255813953487,-0.12203944517200822,-0.17480975997094933,460.66279069767444,584.5581395348837,-0.11510260241383254,-0.0069368427581756875
3322,Berserker,ADC,2664,Pyosik,JUNGLE,85,0.23529411764705882,-0.16518073586789903,-0.3020417782352392,658.964705882353,356.8941176470588,-0.18437332816025956,0.019192592292360533
2508,deokdam,ADC,5122,PerfecT,TOP,85,0.47058823529411764,-0.16309081070069498,-0.315152700034969,696.3882352941176,501.43529411764706,-0.17517524116661884,0.012084430465923862
3082,DuDu,TOP,2664,Pyosik,JUNGLE,85,0.23529411764705882,-0.13594880626749759,-0.3020417782352392,576.1529411764706,356.8941176470588,-0.1455487277913708,0.009599921523873206
2664,Pyosik,JUNGLE,3082,DuDu,TOP,85,0.23529411764705882,-0.3020417782352392,-0.13594880626749759,356.8941176470588,576.1529411764706,-0.3020417782352392,0.0
2664,Pyosik,JUNGLE,3322,Berserker,ADC,85,0.23529411764705882,-0.3020417782352392,-0.16518073586789903,356.8941176470588,658.964705882353,-0.3020417782352392,0.0
5122,PerfecT,TOP,650,Bdd,MID,85,0.47058823529411764,-0.315152700034969,0.007622317965562783,501.43529411764706,630.2352941176471,-0.315152700034969,0.0
5122,PerfecT,TOP,983,Cuzz,JUNGLE,85,0.47058823529411764,-0.315152700034969,0.06699889310248204,501.43529411764706,434.25882352941176,-0.315152700034969,0.0
5122,PerfecT,TOP,2508,deokdam,ADC,85,0.47058823529411764,-0.315152700034969,-0.16309081070069498,501.43529411764706,696.3882352941176,-0.315152700034969,0.0
650,Bdd,MID,5122,PerfecT,TOP,85,0.47058823529411764,0.007622317965562783,-0.315152700034969,630.2352941176471,501.43529411764706,0.016240430101069774,-0.008618112135506992
983,Cuzz,JUNGLE,5122,PerfecT,TOP,85,0.47058823529411764,0.06699889310248204,-0.315152700034969,434.25882352941176,501.43529411764706,0.08017630163581314,-0.013177408533331103
3741,Oner,JUNGLE,3247,Gumayusi,ADC,84,0.6071428571428571,0.3650634246259057,0.1255614239020843,499.5833333333333,748.7380952380952,0.33249398200961267,0.03256944261629302
48,Faker,MID,3247,Gumayusi,ADC,84,0.6071428571428571,-0.025948053163437765,0.1255614239020843,673.7261904761905,748.7380952380952,-0.03393916586160696,0.007991112698169194
1242,Doran,TOP,3247,Gumayusi,ADC,84,0.6071428571428571,0.10417636391169297,0.1255614239020843,631.452380952381,748.7380952380952,0.09802223536793263,0.006154128543760337
3247,Gumayusi,ADC,48,Faker,MID,84,0.6071428571428571,0.1255614239020843,-0.025948053163437765,748.7380952380952,673.7261904761905,0.1255614239020843,0.0
3247,Gumayusi,ADC,1242,Doran,TOP,84,0.6071428571428571,0.1255614239020843,0.10417636391169297,748.7380952380952,631.452380952381,0.1255614239020843,0.0
3247,Gumayusi,ADC,1258,Keria,SUPPORT,84,0.6071428571428571,0.1255614239020843,0.3181994160288978,748.7380952380952,244.63095238095238,0.1255614239020843,0.0
3247,Gumayusi,ADC,3741,Oner,JUNGLE,84,0.6071428571428571,0.1255614239020843,0.3650634246259057,748.7380952380952,499.5833333333333,0.1255614239020843,0.0
1258,Keria,SUPPORT,3247,Gumayusi,ADC,84,0.6071428571428571,0.3181994160288978,0.1255614239020843,244.63095238095238,748.7380952380952,0.33464708674138094,-0.016447670712483153
983,Cuzz,JUNGLE,4260,Peter,SUPPORT,82,0.4878048780487805,0.15147336880344606,-0.06122435825105954,447.4390243902439,194.64634146341464,0.08017630163581314,0.07129706716763291
650,Bdd,MID,4260,Peter,SUPPORT,82,0.4878048780487805,0.019079973998604515,-0.06122435825105954,646.4878048780488,194.64634146341464,0.016240430101069774,0.002839543897534741
4260,Peter,SUPPORT,650,Bdd,MID,82,0.4878048780487805,-0.06122435825105954,0.019079973998604515,194.64634146341464,646.4878048780488,-0.06122435825105954,0.0
4260,Peter,SUPPORT,983,Cuzz,JUNGLE,82,0.4878048780487805,-0.06122435825105954,0.15147336880344606,194.64634146341464,447.4390243902439,-0.06122435825105954,0.0
2545,Morgan,TOP,3694,Hype,ADC,81,0.3950617283950617,0.03004938339537385,-0.10483503738217337,578.4814814814815,683.5061728395061,0.010746536768559318,0.019302846626814533
3195,Clozer,MID,3694,Hype,ADC,81,0.3950617283950617,0.050332337899518145,-0.10483503738217337,629.1481481481482,683.5061728395061,0.05010082313232091,0.0002315147671972384
3694,Hype,ADC,2545,Morgan,TOP,81,0.3950617283950617,-0.10483503738217337,0.03004938339537385,683.5061728395061,578.4814814814815,-0.10483503738217337,0.0
3694,Hype,ADC,3195,Clozer,MID,81,0.3950617283950617,-0.10483503738217337,0.050332337899518145,683.5061728395061,629.1481481481482,-0.10483503738217337,0.0
3694,Hype,ADC,4865,Pollu,SUPPORT,81,0.3950617283950617,-0.10483503738217337,-0.17624250906549618,683.5061728395061,190.96296296296296,-0.10483503738217337,0.0
4865,Pollu,SUPPORT,3694,Hype,ADC,81,0.3950617283950617,-0.17624250906549618,-0.10483503738217337,190.96296296296296,683.5061728395061,-0.16622556493973986,-0.010016944125756322
1906,Life,SUPPORT,3082,DuDu,TOP,80,0.2375,-0.26318086557378784,-0.1726718274519555,183.3125,563.0875,-0.26318086557378784,0.0
1906,Life,SUPPORT,3322,Berserker,ADC,80,0.2375,-0.26318086557378784,-0.216440639988453,183.3125,636.325,-0.26318086557378784,0.0
3082,DuDu,TOP,1906,Life,SUPPORT,80,0.2375,-0.1726718274519555,-0.26318086557378784,563.0875,183.3125,-0.1455487277913708,-0.02712309966058471
3322,Berserker,ADC,1906,Life,SUPPORT,80,0.2375,-0.216440639988453,-0.26318086557378784,636.325,183.3125,-0.18437332816025956,-0.032067311828193445
2664,Pyosik,JUNGLE,1906,Life,SUPPORT,77,0.23376623376623376,-0.28201551267734887,-0.28093085577099347,360.8181818181818,181.0909090909091,-0.3020417782352392,0.020026265557890333
1906,Life,SUPPORT,2664,Pyosik,JUNGLE,77,0.23376623376623376,-0.28093085577099347,-0.28201551267734887,181.0909090909091,360.8181818181818,-0.26318086557378784,-0.017749990197205634
3322,Berserker,ADC,3974,Bulldog,MID,76,0.25,-0.0940577619661919,-0.18068399017487674,674.328947368421,682.921052631579,-0.18437332816025956,0.09031556619406766
