game_block_id,game_id,Date,Tournament,Game,player_id,player_name,role,Champion,Result,Duration,level,kills,deaths,assists,cs,golds,vision_score,solo_kills,double_kills,triple_kills,quadra_kills,penta_kills,gd_at_15,csd_at_15,xpd_at_15,objectives_stolen,damage_dealt_to_buildings,total_heal,total_heals_on_teammates,damage_self_mitigated,total_damage_shielded_on_teammates,total_time_cc_dealt,total_damage_taken,total_time_spent_dead,shutdown_bounty_collected,shutdown_bounty_lost,total_damage_to_champion,team_kills,team_deaths,team_assists,team_cs,team_golds,team_vision_score,team_total_damage_to_champion,kills_diff_vs_role_opp,deaths_diff_vs_role_opp,assists_diff_vs_role_opp,cs_diff_vs_role_opp,golds_diff_vs_role_opp,vision_diff_vs_role_opp,damage_diff_vs_role_opp
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3322,Berserker,ADC,Kaisa,Defeat,33:39,17,6.0,3.0,4.0,341,14971,56,,0,1,0,0,-288,-4,-531,0,2161,5951,0,16316,0,114,16469,77,346,563,24569,14.0,13.0,37.0,1097,59184,334,101626,2.0,1.0,-1.0,19,-1010,26,7510
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,2664,Pyosik,JUNGLE,Nocturne,Defeat,33:39,15,1.0,2.0,9.0,201,11140,38,,0,0,0,0,-1359,-10,-209,0,481,27160,0,28439,0,470,41078,65,157,276,11956,14.0,13.0,37.0,1097,59184,334,101626,-5.0,0.0,4.0,-45,-2581,-25,-4295
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3974,Bulldog,MID,Orianna,Defeat,33:39,17,4.0,3.0,9.0,262,13465,46,,0,0,0,0,-38,-9,-167,0,4648,3388,0,12660,1037,419,18493,134,434,433,24144,14.0,13.0,37.0,1097,59184,334,101626,2.0,-4.0,2.0,34,1849,12,2484
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,1906,Life,SUPPORT,Rell,Defeat,33:39,10,0.0,4.0,9.0,44,7992,151,,0,0,0,0,-6,5,-322,0,255,1816,0,25052,970,62,14885,83,0,0,5091,14.0,13.0,37.0,1097,59184,334,101626,0.0,2.0,-2.0,9,-85,20,-413
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3082,DuDu,TOP,Aurora,Defeat,33:39,16,3.0,1.0,6.0,249,11616,43,,0,0,0,0,285,16,672,0,2502,13192,0,17327,0,198,27804,49,0,405,35866,14.0,13.0,37.0,1097,59184,334,101626,2.0,0.0,1.0,-25,-738,5,22183
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,4755,Jiwoo,ADC,Xayah,Victory,33:39,17,4.0,2.0,5.0,322,15981,30,1.0,1,0,0,0,288,4,531,0,6894,8146,0,9051,0,49,17385,95,1232,343,17059,13.0,14.0,33.0,1105,61749,296,74157,-2.0,-1.0,1.0,-19,1010,-26,-7510
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3327,GIDEON,JUNGLE,Xin Zhao,Victory,33:39,16,6.0,2.0,5.0,246,13721,63,,1,0,0,0,1359,10,209,0,5165,37594,0,39861,0,693,51923,92,169,434,16251,13.0,14.0,33.0,1105,61749,296,74157,5.0,0.0,-4.0,45,2581,25,4295
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,4796,Fisher,MID,Viktor,Victory,33:39,15,2.0,7.0,7.0,228,11616,34,,1,0,0,0,38,9,167,0,3085,2933,0,16567,0,520,22770,246,276,0,21660,13.0,14.0,33.0,1105,61749,296,74157,-2.0,4.0,-2.0,-34,-1849,-12,-2484
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,738,Lehends,SUPPORT,Rakan,Victory,33:39,13,0.0,2.0,11.0,35,8077,131,,0,0,0,0,6,-5,322,0,1530,8585,1686,21233,2236,100,18664,57,0,0,5504,13.0,14.0,33.0,1105,61749,296,74157,0.0,-2.0,2.0,-9,85,-20,413
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,1229,kingen,TOP,KSante,Victory,33:39,17,1.0,1.0,5.0,274,12354,38,,0,0,0,0,-285,-16,-672,0,2694,8736,0,69903,1137,541,37545,49,0,160,13683,13.0,14.0,33.0,1105,61749,296,74157,-2.0,0.0,-1.0,25,738,-5,-22183
2,62972,2025-01-15,LCK Cup 2025,DN Freecs vs NS,4755,Jiwoo,ADC,Ezreal,Defeat,34:33,15,3.0,2.0,5.0,264,12240,25,,1,0,0,0,-577,-16,456,0,863,4273,0,11049,0,113,18779,32,292,374,21521,10.0,19.0,26.0,1114,57612,285,86725,-1.0,1.0,-7.0,-34,-2429,-34,-7318
2,62972,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3327,GIDEON,JUNGLE,Nidalee,Defeat,34:33,15,2.0,6.0,6.0,221,11361,57,,0,0,0,0,730,25,587,0,89,25302,6114,28420,0,212,36694,170,0,64,13204,10.0,19.0,26.0,1114,57612,285,86725,2.0,4.0,-13.0,43,166,7,3016
2,62972,2025-01-15,LCK Cup 2025,DN Freecs vs NS,4796,Fisher,MID,Corki,Defeat,34:33,16,1.0,0.0,6.0,323,13707,42,,0,0,0,0,-13,4,-88,0,3525,6164,0,17587,0,96,26145,0,496,0,31993,10.0,19.0,26.0,1114,57612,285,86725,-7.0,-2.0,-1.0,-8,-2006,1,-4363
2,62972,2025-01-15,LCK Cup 2025,DN Freecs vs NS,738,Lehends,SUPPORT,Blitzcrank,Defeat,34:33,12,1.0,7.0,5.0,33,7710,119,,0,0,0,0,305,-1,39,0,3165,1095,490,17448,0,179,24053,166,0,51,5240,10.0,19.0,26.0,1114,57612,285,86725,0.0,3.0,-11.0,-1,-1383,25,-2906
2,62972,2025-01-15,LCK Cup 2025,DN Freecs vs NS,1229,kingen,TOP,Sion,Defeat,34:33,17,3.0,4.0,4.0,273,12594,42,,1,0,0,0,249,-9,-222,0,2238,1532,0,79415,0,972,35422,131,116,275,14767,10.0,19.0,26.0,1114,57612,285,86725,-3.0,3.0,0.0,-3,-2201,1,-7323
2,62972,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3322,Berserker,ADC,Ashe,Victory,34:33,16,4.0,1.0,12.0,298,14669,59,,0,0,0,0,577,16,-456,0,6995,5337,0,15283,0,755,16580,50,126,292,28839,19.0,10.0,58.0,1117,65465,285,105619,1.0,-1.0,7.0,34,2429,34,7318
2,62972,2025-01-15,LCK Cup 2025,DN Freecs vs NS,2664,Pyosik,JUNGLE,Ivern,Victory,34:33,16,0.0,2.0,19.0,178,11195,50,,0,0,0,0,-730,-25,-587,0,766,12614,7165,5692,16036,324,8319,32,0,0,10188,19.0,10.0,58.0,1117,65465,285,105619,-2.0,-4.0,13.0,-43,-166,-7,-3016
2,62972,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3974,Bulldog,MID,Smolder,Victory,34:33,18,8.0,2.0,7.0,331,15713,41,,0,0,0,0,13,-4,88,0,4929,6183,0,13586,0,243,22791,66,64,105,36356,19.0,10.0,58.0,1117,65465,285,105619,7.0,2.0,1.0,8,2006,-1,4363
2,62972,2025-01-15,LCK Cup 2025,DN Freecs vs NS,1906,Life,SUPPORT,Braum,Victory,34:33,13,1.0,4.0,16.0,34,9093,94,,0,0,0,0,-305,1,-39,0,2436,2892,686,30147,1337,174,26539,142,0,11,8146,19.0,10.0,58.0,1117,65465,285,105619,0.0,-3.0,11.0,1,1383,-25,2906
2,62972,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3082,DuDu,TOP,Jax,Victory,34:33,17,6.0,1.0,4.0,276,14795,41,,0,0,0,0,-249,9,222,0,8146,6556,0,30169,0,155,31354,56,574,496,22090,19.0,10.0,58.0,1117,65465,285,105619,3.0,-3.0,0.0,3,2201,-1,7323
3,62970,2025-01-15,LCK Cup 2025,DN Freecs vs NS,4755,Jiwoo,ADC,Ziggs,Defeat,46:14,18,4.0,5.0,5.0,398,18590,47,,0,0,0,0,2,-9,279,0,4449,1920,0,9757,0,441,17536,183,479,361,37520,10.0,18.0,27.0,1523,79619,470,105304,-1.0,3.0,0.0,-81,-2678,-22,-623
3,62970,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3327,GIDEON,JUNGLE,Sejuani,Defeat,46:14,17,2.0,2.0,5.0,277,14968,99,,0,0,0,0,90,13,-22,0,698,24324,358,81194,0,552,58945,76,325,146,15462,10.0,18.0,27.0,1523,79619,470,105304,1.0,0.0,-9.0,14,-109,5,-9820
3,62970,2025-01-15,LCK Cup 2025,DN Freecs vs NS,4796,Fisher,MID,Yone,Defeat,46:14,18,1.0,3.0,7.0,441,18800,63,,0,0,0,0,-1260,-13,-374,0,1682,17005,0,44608,0,330,43985,122,481,403,26126,10.0,18.0,27.0,1523,79619,470,105304,-4.0,1.0,3.0,88,714,3,-4815
3,62970,2025-01-15,LCK Cup 2025,DN Freecs vs NS,738,Lehends,SUPPORT,Alistar,Defeat,46:14,14,1.0,3.0,5.0,45,10147,183,,0,0,0,0,-323,6,72,0,649,10176,5335,32765,434,155,23971,67,0,0,6015,10.0,18.0,27.0,1523,79619,470,105304,0.0,1.0,-9.0,2,-1628,-9,-4061
3,62970,2025-01-15,LCK Cup 2025,DN Freecs vs NS,1229,kingen,TOP,Jayce,Defeat,46:14,18,2.0,5.0,5.0,362,17114,78,1.0,0,0,0,0,533,10,277,0,8801,3549,0,32345,0,207,29856,193,0,252,20181,10.0,18.0,27.0,1523,79619,470,105304,-4.0,3.0,-1.0,-37,-2618,19,-12737
3,62970,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3322,Berserker,ADC,Kalista,Victory,46:14,18,5.0,2.0,5.0,479,21268,69,,1,0,0,0,-2,9,-279,0,3942,14271,0,24875,0,677,29697,79,276,254,38143,18.0,10.0,43.0,1537,85938,474,137360,1.0,-3.0,0.0,81,2678,22,623
3,62970,2025-01-15,LCK Cup 2025,DN Freecs vs NS,2664,Pyosik,JUNGLE,Wukong,Victory,46:14,18,1.0,2.0,14.0,263,15077,94,,0,0,0,0,-90,-13,22,0,5319,24316,0,42673,0,229,50387,79,0,184,25282,18.0,10.0,43.0,1537,85938,474,137360,-1.0,0.0,9.0,-14,109,-5,9820
3,62970,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3974,Bulldog,MID,Akali,Victory,46:14,18,5.0,2.0,4.0,353,18086,60,1.0,0,0,0,0,1260,13,374,0,5881,3289,0,21960,0,241,30155,92,115,295,30941,18.0,10.0,43.0,1537,85938,474,137360,4.0,-1.0,-3.0,-88,-714,-3,4815
3,62970,2025-01-15,LCK Cup 2025,DN Freecs vs NS,1906,Life,SUPPORT,Renata Glasc,Victory,46:14,16,1.0,2.0,14.0,43,11775,192,,0,0,0,0,323,-6,-72,0,1411,4644,1048,21215,5031,201,21567,76,351,71,10076,18.0,10.0,43.0,1537,85938,474,137360,0.0,-1.0,9.0,-2,1628,9,4061
3,62970,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3082,DuDu,TOP,Ambessa,Victory,46:14,18,6.0,2.0,6.0,399,19732,59,,0,0,0,0,-533,-10,-277,0,3804,7898,0,57081,0,350,29175,89,420,481,32918,18.0,10.0,43.0,1537,85938,474,137360,4.0,-3.0,1.0,37,2618,-19,12737
4,62968,2025-01-15,LCK Cup 2025,OK BRION vs DRX,3694,Hype,ADC,Xayah,Defeat,27:35,14,3.0,2.0,2.0,261,10442,24,,0,0,0,0,-200,10,-548,0,854,3177,0,5550,0,108,11963,86,93,303,12766,5.0,13.0,15.0,977,44015,218,41085,-4.0,1.0,-3.0,2,-3359,3,-1162
4,62968,2025-01-15,LCK Cup 2025,OK BRION vs DRX,4217,HamBak,JUNGLE,Viego,Defeat,27:35,13,1.0,3.0,2.0,154,7876,38,,0,0,0,0,-419,-18,-222,0,63,13366,0,13379,0,137,27323,100,0,54,2982,5.0,13.0,15.0,977,44015,218,41085,-1.0,2.0,-3.0,-41,-2611,-16,-3290
4,62968,2025-01-15,LCK Cup 2025,OK BRION vs DRX,3195,Clozer,MID,Taliyah,Defeat,27:35,15,0.0,2.0,3.0,280,9789,29,,0,0,0,0,-791,-3,-520,0,0,196,0,4977,0,526,7360,77,0,27,10903,5.0,13.0,15.0,977,44015,218,41085,-3.0,2.0,-4.0,6,-2902,1,-6159
4,62968,2025-01-15,LCK Cup 2025,OK BRION vs DRX,4865,Pollu,SUPPORT,Rakan,Defeat,27:35,9,0.0,4.0,5.0,24,5960,107,,0,0,0,0,15,-2,-125,0,203,2695,848,11804,2143,52,12784,69,0,0,2934,5.0,13.0,15.0,977,44015,218,41085,0.0,2.0,-6.0,-1,-967,25,-1263
4,62968,2025-01-15,LCK Cup 2025,OK BRION vs DRX,2545,Morgan,TOP,Rumble,Defeat,27:35,15,1.0,2.0,3.0,258,9948,20,,0,0,0,0,-81,19,604,0,236,2710,0,14525,0,319,15243,41,295,108,11500,5.0,13.0,15.0,977,44015,218,41085,0.0,1.0,-6.0,39,-619,-5,1118
4,62968,2025-01-15,LCK Cup 2025,OK BRION vs DRX,5919,LazyFeel,ADC,Kaisa,Victory,27:35,16,7.0,1.0,5.0,259,13801,21,,1,1,0,0,200,-10,548,0,6820,3079,0,6535,0,36,9692,12,330,0,13928,13.0,5.0,37.0,972,54473,210,51841,4.0,-1.0,3.0,-2,3359,-3,1162
4,62968,2025-01-15,LCK Cup 2025,OK BRION vs DRX,4753,Sponge,JUNGLE,Wukong,Victory,27:35,14,2.0,1.0,5.0,195,10487,54,,0,0,0,0,419,18,222,1,4155,12476,0,20254,0,181,21963,46,88,295,6272,13.0,5.0,37.0,972,54473,210,51841,1.0,-2.0,3.0,41,2611,16,3290
4,62968,2025-01-15,LCK Cup 2025,OK BRION vs DRX,1504,Ucal,MID,Aurora,Victory,27:35,16,3.0,0.0,7.0,274,12691,28,,1,0,0,0,791,3,520,0,6203,2407,0,4335,0,201,7717,0,74,0,17062,13.0,5.0,37.0,972,54473,210,51841,3.0,-2.0,4.0,-6,2902,-1,6159
4,62968,2025-01-15,LCK Cup 2025,OK BRION vs DRX,4938,Andil,SUPPORT,Poppy,Victory,27:35,10,0.0,2.0,11.0,25,6927,82,,0,0,0,0,-15,2,125,0,119,575,0,11159,760,97,8866,62,0,6,4197,13.0,5.0,37.0,972,54473,210,51841,0.0,-2.0,6.0,1,967,-25,1263
4,62968,2025-01-15,LCK Cup 2025,OK BRION vs DRX,1613,Rich,TOP,Galio,Victory,27:35,16,1.0,1.0,9.0,219,10567,25,,0,0,0,0,81,-19,-604,0,5544,3580,0,39821,1888,85,20221,41,0,87,10382,13.0,5.0,37.0,972,54473,210,51841,0.0,-1.0,6.0,-39,619,5,-1118
6,62969,2025-01-15,LCK Cup 2025,OK BRION vs DRX,3694,Hype,ADC,Varus,Defeat,41:20,18,5.0,4.0,8.0,342,17613,42,,2,0,0,0,525,-21,-37,0,2699,3233,0,14552,0,729,19187,119,365,550,35745,17.0,22.0,46.0,1372,73668,295,119223,-1.0,0.0,-1.0,-4,-779,-3,8103
6,62969,2025-01-15,LCK Cup 2025,OK BRION vs DRX,4217,HamBak,JUNGLE,Brand,Defeat,41:20,17,3.0,6.0,11.0,282,14320,51,,0,0,0,0,1025,21,1054,0,1103,17028,0,28368,0,1053,46338,243,35,317,33325,17.0,22.0,46.0,1372,73668,295,119223,-3.0,0.0,7.0,35,-1077,-4,7629
6,62969,2025-01-15,LCK Cup 2025,OK BRION vs DRX,3195,Clozer,MID,Yasuo,Defeat,41:20,18,5.0,4.0,5.0,375,17076,27,,0,1,0,0,86,4,-267,0,5866,11160,0,43469,0,298,30313,140,131,487,18621,17.0,22.0,46.0,1372,73668,295,119223,-2.0,4.0,-5.0,24,-3271,1,-15088
6,62969,2025-01-15,LCK Cup 2025,OK BRION vs DRX,4865,Pollu,SUPPORT,Nautilus,Defeat,41:20,14,0.0,4.0,15.0,39,9309,139,,0,0,0,0,179,-4,74,0,878,1665,0,30002,2149,263,17197,72,0,82,9024,17.0,22.0,46.0,1372,73668,295,119223,0.0,0.0,-1.0,-17,-1659,3,2089
6,62969,2025-01-15,LCK Cup 2025,OK BRION vs DRX,2545,Morgan,TOP,Renekton,Defeat,41:20,18,4.0,4.0,7.0,334,15350,36,,0,0,0,0,178,5,232,0,2423,15217,0,62099,0,99,52300,138,0,421,22508,17.0,22.0,46.0,1372,73668,295,119223,1.0,1.0,-4.0,92,-460,-7,-1242
6,62969,2025-01-15,LCK Cup 2025,OK BRION vs DRX,5919,LazyFeel,ADC,Kalista,Victory,41:20,18,6.0,4.0,9.0,346,18392,45,,1,0,0,0,-525,21,37,0,7503,7590,0,22666,0,422,25950,123,365,496,27642,22.0,17.0,50.0,1242,80914,305,117732,1.0,0.0,1.0,4,779,3,-8103
6,62969,2025-01-15,LCK Cup 2025,OK BRION vs DRX,4753,Sponge,JUNGLE,Xin Zhao,Victory,41:20,18,6.0,6.0,4.0,247,15397,55,,0,0,0,0,-1025,-21,-1054,0,1541,38892,0,50175,0,796,60513,179,216,0,25696,22.0,17.0,50.0,1242,80914,305,117732,3.0,0.0,-7.0,-35,1077,4,-7629
6,62969,2025-01-15,LCK Cup 2025,OK BRION vs DRX,1504,Ucal,MID,Ambessa,Victory,41:20,18,7.0,0.0,10.0,351,20347,26,2.0,0,1,0,0,-86,-4,267,0,9332,9864,0,58042,0,286,26566,0,778,0,33709,22.0,17.0,50.0,1242,80914,305,117732,2.0,-4.0,5.0,-24,3271,-1,15088
6,62969,2025-01-15,LCK Cup 2025,OK BRION vs DRX,4938,Andil,SUPPORT,Renata Glasc,Victory,41:20,16,0.0,4.0,16.0,56,10968,136,,0,0,0,0,-179,4,-74,0,2039,1618,480,22402,8710,314,19191,139,0,0,6935,22.0,17.0,50.0,1242,80914,305,117732,0.0,0.0,1.0,17,1659,-3,-2089
6,62969,2025-01-15,LCK Cup 2025,OK BRION vs DRX,1613,Rich,TOP,Gragas,Victory,41:20,18,3.0,3.0,11.0,242,15810,43,,0,0,0,0,-178,-5,-232,0,3276,16003,0,71428,0,676,38616,107,498,35,23750,22.0,17.0,50.0,1242,80914,305,117732,-1.0,-1.0,4.0,-92,460,7,1242
7,63018,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,2508,deokdam,ADC,Caitlyn,Defeat,27:39,14,3.0,5.0,1.0,246,11331,19,,0,1,0,0,-1466,-4,-706,0,933,3620,0,10308,0,41,15747,139,1051,77,13563,8.0,27.0,15.0,887,45851,197,69465,-8.0,4.0,-8.0,-33,-4394,-25,-13052
7,63018,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,983,Cuzz,JUNGLE,Xin Zhao,Defeat,27:39,13,2.0,6.0,4.0,177,9755,47,1.0,0,0,0,0,-452,18,348,0,0,21507,0,23855,0,621,39606,154,726,8,11287,8.0,27.0,15.0,887,45851,197,69465,-5.0,4.0,-8.0,5,-2692,4,-5570
7,63018,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,650,Bdd,MID,Viktor,Defeat,27:39,15,1.0,7.0,6.0,229,9677,29,,0,0,0,0,-429,-4,-865,0,0,297,0,14942,0,1374,18865,162,0,26,25130,8.0,27.0,15.0,887,45851,197,69465,0.0,6.0,-12.0,2,-2117,6,9935
7,63018,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,4572,Way,SUPPORT,Poppy,Defeat,27:39,10,2.0,4.0,3.0,20,6520,82,,0,0,0,0,410,-4,-407,0,0,651,0,13295,0,110,13511,65,133,41,5927,8.0,27.0,15.0,887,45851,197,69465,1.0,1.0,-13.0,-8,-1245,-20,535
7,63018,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,5122,PerfecT,TOP,Jayce,Defeat,27:39,14,0.0,5.0,1.0,215,8568,20,,0,0,0,0,-780,12,-227,0,1432,3115,0,26250,0,167,21813,122,0,0,13558,8.0,27.0,15.0,887,45851,197,69465,-7.0,4.0,-13.0,51,-3133,-5,-2621
7,63018,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,4943,Diable,ADC,Zeri,Victory,27:39,16,11.0,1.0,9.0,279,15725,44,1.0,1,2,0,0,1466,4,706,0,13092,6305,0,10553,0,105,19102,48,8,700,26615,27.0,8.0,69.0,870,59432,237,80238,8.0,-4.0,8.0,33,4394,25,13052
7,63018,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,4233,Raptor,JUNGLE,Wukong,Victory,27:39,14,7.0,2.0,12.0,172,12447,43,,0,0,0,0,452,-18,-348,0,4317,14948,0,23959,0,150,30573,63,103,484,16857,27.0,8.0,69.0,870,59432,237,80238,5.0,-4.0,8.0,-5,2692,-4,5570
7,63018,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,3326,Vicla,MID,Taliyah,Victory,27:39,16,1.0,1.0,18.0,227,11794,23,,0,0,0,0,429,4,865,0,2467,3341,0,10085,0,577,15355,14,0,0,15195,27.0,8.0,69.0,870,59432,237,80238,0.0,-6.0,12.0,-2,2117,-6,-9935
7,63018,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,1971,Kellin,SUPPORT,Rell,Victory,27:39,12,1.0,3.0,16.0,28,7765,102,,0,0,0,0,-410,4,407,0,998,1918,164,16583,622,66,12190,65,0,26,5392,27.0,8.0,69.0,870,59432,237,80238,-1.0,-1.0,13.0,8,1245,20,-535
7,63018,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,3421,Clear,TOP,KSante,Victory,27:39,16,7.0,1.0,14.0,164,11701,25,,1,0,0,0,780,-12,227,0,3414,5993,0,50397,768,1439,27107,48,41,700,16179,27.0,8.0,69.0,870,59432,237,80238,7.0,-4.0,13.0,-51,3133,5,2621
8,63019,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,4943,Diable,ADC,Xayah,Defeat,29:31,15,2.0,3.0,3.0,298,11991,40,,1,0,0,0,708,6,594,0,4665,4778,0,9262,0,128,17462,76,74,211,21211,6.0,16.0,19.0,969,48574,236,69969,-3.0,0.0,-4.0,15,-1488,10,-1892
8,63019,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,4233,Raptor,JUNGLE,Jarvan IV,Defeat,29:31,13,1.0,3.0,4.0,163,8851,37,,0,0,0,0,-340,-13,-445,0,1961,15182,0,31254,0,543,30398,81,1,183,10222,6.0,16.0,19.0,969,48574,236,69969,0.0,2.0,-4.0,-24,-1362,-24,-5061
8,63019,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,3326,Vicla,MID,Akali,Defeat,29:31,15,2.0,5.0,2.0,237,10572,37,,0,0,0,0,-14,-5,-300,0,1869,1327,0,13634,0,104,23884,153,292,78,15944,6.0,16.0,19.0,969,48574,236,69969,-5.0,5.0,-5.0,-22,-3133,5,-7257
8,63019,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,1971,Kellin,SUPPORT,Rakan,Defeat,29:31,10,0.0,2.0,5.0,21,6183,85,,0,0,0,0,10,-1,-862,0,911,8686,3951,14940,2399,52,18397,30,0,0,4173,6.0,16.0,19.0,969,48574,236,69969,0.0,1.0,-8.0,-5,-1821,-18,-3159
8,63019,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,3421,Clear,TOP,Ambessa,Defeat,29:31,16,1.0,3.0,5.0,250,10977,37,,0,0,0,0,440,12,695,0,3591,4364,0,24232,0,245,20803,66,0,131,18419,6.0,16.0,19.0,969,48574,236,69969,-2.0,2.0,0.0,4,-1348,3,2951
8,63019,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,2508,deokdam,ADC,Jinx,Victory,29:31,15,5.0,3.0,7.0,283,13479,30,,2,0,0,0,-708,-6,-594,0,8224,5683,0,9898,0,154,14797,96,64,1,23103,16.0,6.0,40.0,1001,57726,260,84387,3.0,0.0,4.0,-15,1488,-10,1892
8,63019,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,983,Cuzz,JUNGLE,Sejuani,Victory,29:31,14,1.0,1.0,8.0,187,10213,61,,0,0,0,0,340,13,445,0,0,20341,188,42902,0,308,37313,25,0,74,15283,16.0,6.0,40.0,1001,57726,260,84387,0.0,-2.0,4.0,24,1362,24,5061
8,63019,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,650,Bdd,MID,Azir,Victory,29:31,17,7.0,0.0,7.0,259,13705,32,1.0,3,0,0,0,14,5,300,0,5865,4603,0,15992,0,195,16810,0,305,0,23201,16.0,6.0,40.0,1001,57726,260,84387,5.0,-5.0,5.0,22,3133,-5,7257
8,63019,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,4572,Way,SUPPORT,Lulu,Victory,29:31,14,0.0,1.0,13.0,26,8004,103,,0,0,0,0,-10,1,862,0,787,3993,2839,4652,4797,188,8424,25,0,0,7332,16.0,6.0,40.0,1001,57726,260,84387,0.0,-1.0,8.0,5,1821,18,3159
8,63019,2025-01-16,LCK Cup 2025,BNK FearX vs KT Rolster,5122,PerfecT,TOP,Jax,Victory,29:31,16,3.0,1.0,5.0,246,12325,34,,0,0,0,0,-440,-12,-695,0,4439,6216,0,19604,0,144,21446,42,234,292,15468,16.0,6.0,40.0,1001,57726,260,84387,2.0,-2.0,0.0,-4,1348,-3,-2951
10,63020,2025-01-16,LCK Cup 2025,Dplus KIA vs T1,3247,Gumayusi,ADC,Ashe,Defeat,23:24,13,1.0,4.0,1.0,232,8552,19,,0,0,0,0,-606,6,35,0,717,2066,0,4709,0,516,10533,96,0,6,9136,2.0,14.0,3.0,848,36822,147,36276,-1.0,3.0,-5.0,9,-2116,3,-6214
10,63020,2025-01-16,LCK Cup 2025,Dplus KIA vs T1,3741,Oner,JUNGLE,Zyra,Defeat,23:24,12,1.0,3.0,0.0,161,7541,30,,0,0,0,0,-598,4,475,0,0,3352,0,4066,0,323,10286,72,178,24,6971,2.0,14.0,3.0,848,36822,147,36276,-2.0,3.0,-6.0,-31,-2562,-3,64
10,63020,2025-01-16,LCK Cup 2025,Dplus KIA vs T1,48,Faker,MID,Yone,Defeat,23:24,14,0.0,2.0,0.0,216,7956,31,,0,0,0,0,-672,-11,-588,0,0,5871,0,18728,0,93,23326,32,0,8,8731,2.0,14.0,3.0,848,36822,147,36276,-4.0,2.0,-3.0,-3,-2101,11,-8568
10,63020,2025-01-16,LCK Cup 2025,Dplus KIA vs T1,1258,Keria,SUPPORT,Rell,Defeat,23:24,8,0.0,4.0,2.0,29,4764,52,,0,0,0,0,-722,-1,-743,0,304,199,0,12763,0,61,11717,63,0,0,3849,2.0,14.0,3.0,848,36822,147,36276,-2.0,3.0,-1.0,-2,-1871,-16,-495
10,63020,2025-01-16,LCK Cup 2025,Dplus KIA vs T1,1242,Doran,TOP,Gragas,Defeat,23:24,14,0.0,1.0,0.0,210,8009,15,,0,0,0,0,-801,1,-109,0,2344,9152,0,21627,0,373,20044,0,0,115,7589,2.0,14.0,3.0,848,36822,147,36276,-3.0,1.0,-4.0,2,-1748,-2,-13207
10,63020,2025-01-16,LCK Cup 2025,Dplus KIA vs T1,1328,Aiming,ADC,Ezreal,Victory,23:24,14,2.0,1.0,6.0,223,10668,16,1.0,0,0,0,0,606,-6,-35,0,8381,3813,0,4488,0,14,9487,10,6,0,15350,14.0,2.0,22.0,873,47220,154,64696,1.0,-3.0,5.0,-9,2116,-3,6214
10,63020,2025-01-16,LCK Cup 2025,Dplus KIA vs T1,3895,Lucid,JUNGLE,Nidalee,Victory,23:24,14,3.0,0.0,6.0,192,10103,33,,0,0,0,0,598,-4,-475,0,2186,21760,2378,13669,0,105,25324,0,0,0,6907,14.0,2.0,22.0,873,47220,154,64696,2.0,-3.0,6.0,31,2562,3,-64
