game_block_id,game_id,Date,Tournament,Game,player_id,player_name,role,Champion,Result,Duration,level,kills,deaths,assists,cs,golds,vision_score,solo_kills,double_kills,triple_kills,quadra_kills,penta_kills,gd_at_15,csd_at_15,xpd_at_15,objectives_stolen,damage_dealt_to_buildings,total_heal,total_heals_on_teammates,damage_self_mitigated,total_damage_shielded_on_teammates,total_time_cc_dealt,total_damage_taken,total_time_spent_dead,shutdown_bounty_collected,shutdown_bounty_lost,total_damage_to_champion,team_kills,team_deaths,team_assists,team_cs,team_golds,team_vision_score,team_total_damage_to_champion,kills_diff_vs_role_opp,deaths_diff_vs_role_opp,assists_diff_vs_role_opp,cs_diff_vs_role_opp,golds_diff_vs_role_opp,vision_diff_vs_role_opp,damage_diff_vs_role_opp
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3322,Berserker,ADC,Kaisa,0,0.2792670031795768,0.7467159996591953,0.4418901518517915,0.39808644009557087,-0.4747405033206772,0.6042791868375114,0.21253767900685036,1.3167436806589272,0.0,-0.7212923764491338,1.9909224578214624,-0.155207876677003,-0.07368776294709511,-0.3488706427752538,-0.22889557686081616,-0.8056247946756312,-0.11698841407915049,-0.6579782874594056,0.16578620802081376,-0.15047986433683758,1.149916412514673,-0.15350536689089567,-0.45006646459669597,0.032926147392780346,0.13501596648582675,0.581579557890196,1.7083239475534961,0.10989907483579399,-0.0570845459855513,-0.20227721084987374,0.10838548331277473,0.09883719399608683,-0.0361351052647843,0.8874833622817093,0.6569679662602513,0.381870547510389,0.3736808410118319,-0.1780913378688598,0.48444346145226014,-0.31088517468558724,1.736143076067986,0.7968574571650497
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,2664,Pyosik,JUNGLE,Nocturne,0,0.2792670031795768,-0.1484682679183212,-0.8361319181039072,-0.521877874783903,0.3307947531631292,-0.19234695481280562,-0.2519372388296284,-0.8873877022975586,0.0,-0.4895035519974909,-0.17252218615279788,-0.05203446583193588,-0.0520344658319359,-2.1072256427835785,-0.6794388008878993,-0.29830379214541014,-0.36534125072896523,-0.6451150435319905,0.5828899444410671,-0.2013131477568494,-0.43969529115225703,-0.10348120921133724,0.15802220620321783,0.19297645579114606,-0.4460513480115067,0.13701465689301945,0.6949659489013248,-0.3518326393442316,-0.0570845459855513,-0.20227721084987374,0.10838548331277473,0.09883719399608683,-0.0361351052647843,0.8874833622817093,0.6569679662602513,-1.3378581496794248,0.0,0.56027550705874,-1.117343861517086,-0.9525508138724409,-1.6401960633333141,-0.6106267613914504
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3974,Bulldog,MID,Orianna,0,0.2792670031795768,0.27179537563436934,0.2835370504429745,0.28421161957875707,0.6546785386588025,-0.3968772414513422,0.09895406198008165,0.7663737285482153,0.0,-0.5069014319461161,-0.23893801935099646,-0.06723697199579518,-0.06011138242398521,-0.05784093324483191,-0.6321354251499732,-0.28812162647999373,-0.06011138242398523,0.32838531221959816,-0.3807242698996042,-0.12406241144113062,-0.4103261345156665,0.6786198692227015,0.29879040583828437,-0.28264469316861995,0.8145682942992858,1.1278919429220406,1.3238213559253067,0.319262545991567,-0.0570845459855513,-0.20227721084987374,0.10838548331277473,0.09883719399608683,-0.0361351052647843,0.8874833622817093,0.6569679662602513,0.5226401337054072,-1.4674461006293986,0.3111013448661086,0.9411700741952735,0.6890521575252403,0.9602085151653778,0.2754730080415829
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,1906,Life,SUPPORT,Rell,0,0.2792670031795768,-1.3205540803657525,-0.7324146286107832,0.1780749388669938,-0.17833749785447087,0.9837352958638672,0.012868074291067814,1.3153839145142283,0.0,-0.13539606183878228,0.0,0.0,0.0,-0.014498046641094772,0.5225732074324644,-0.5903122539110598,-0.07962795227205402,-0.5276193633239666,-0.805557997696998,-0.8029099171967425,0.7372140257529056,-0.20656980871669972,-0.9052920430926015,-0.495929387221238,-0.09227744964290673,-0.2688193482669153,-0.38127939764742313,-0.5782284455386517,-0.0570845459855513,-0.20227721084987374,0.10838548331277473,0.09883719399608683,-0.0361351052647843,0.8874833622817093,0.6569679662602513,0.0,0.6363114775474049,-0.21057602687571558,0.6140821375794293,-0.051918834101012584,1.1291452975505345,-0.10967257102542537
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3082,DuDu,TOP,Aurora,0,0.2792670031795768,-0.26299357412101576,0.09698290140875966,-1.0555944798488768,0.16734819854336522,-0.07706726548459465,-0.30869505711635803,0.7844308780392077,0.0,-0.4786326568125317,-0.18586467047551553,-0.07962795227205409,-0.04246678674815385,0.3843715448296309,0.9168338696013552,0.9447332748063211,-0.06723697199579523,-0.4414607256812674,1.5745687913810846,-0.09998910748651571,-0.73073687981769,-0.22600507101902792,-0.3993703698179031,0.05103618924878114,-0.717123115938656,-0.5326025086163326,1.4668589947277486,2.2554389596712308,-0.0570845459855513,-0.20227721084987374,0.10838548331277473,0.09883719399608683,-0.0361351052647843,0.8874833622817093,0.6569679662602513,0.602701636815415,0.0,0.171772136866465,-0.6749782598420482,-0.28230352487980326,0.4397047951001111,2.4508820639724394
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,4755,Jiwoo,ADC,Xayah,1,0.2792670031795768,0.7467159996591953,-0.17046698741848137,-0.18409531024182535,-0.19429241461075086,0.28310358072856173,0.5417468369099515,-0.6490740537478098,-0.4204374825912611,0.6020704960443183,-0.3751631183903398,-0.155207876677003,-0.07368776294709511,0.3488706427752538,0.22889557686081616,0.8056247946756312,-0.11698841407915049,0.5427767648796167,0.8831770915458607,-0.15047986433683758,-0.38740759418366477,-0.15350536689089567,-0.8040496706124766,0.21451547280912786,0.44742117903786127,3.6042577312765824,0.7728899176980051,-0.6939272265148664,-0.19820669753112338,-0.0609759496520387,-0.10683434938343232,0.14681588981881946,0.20306098359178135,0.30782049631843184,-0.4651553512836558,-0.381870547510389,-0.3736808410118319,0.1780913378688598,-0.48444346145226014,0.31088517468558724,-1.736143076067986,-0.7968574571650497
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,3327,GIDEON,JUNGLE,Xin Zhao,1,0.2792670031795768,0.4829485036883333,1.2144788399503064,-0.521877874783903,-0.5775099493998226,1.0425798309069407,0.9151150859621802,0.7252520317402442,0.0,1.4304573763318902,-0.17252218615279788,-0.05203446583193588,-0.0520344658319359,2.1072256427835785,0.6794388008878993,0.29830379214541014,-0.36534125072896523,1.56452956622417,1.8414216372477688,-0.2013131477568494,0.33404036061108494,-0.10348120921133724,1.2538405757642919,1.2767138358105292,-0.03055564030016035,0.18769740925534606,1.5058605054975867,0.3851733303826254,-0.19820669753112338,-0.0609759496520387,-0.10683434938343232,0.14681588981881946,0.20306098359178135,0.30782049631843184,-0.4651553512836558,1.3378581496794248,0.0,-0.56027550705874,1.117343861517086,0.9525508138724409,1.6401960633333141,0.6106267613914504
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,4796,Fisher,MID,Viktor,1,0.2792670031795768,-1.26353728062085,-0.5112258939805149,2.621062713892982,0.15779431444596778,-1.078973288282877,-0.6004912072607258,-0.21905904143558877,0.0,1.0780579749839934,-0.23893801935099646,-0.06723697199579518,-0.06011138242398521,0.05784093324483191,0.6321354251499732,0.28812162647999373,-0.06011138242398523,-0.20428998706762638,-0.5078195867064602,-0.12406241144113062,-0.020733414897334518,-0.40999059862395437,0.6405935567793882,0.32680909388125085,2.5978798560801337,0.5086549353066516,-0.7105835063574465,-0.0035367859959022875,-0.19820669753112338,-0.0609759496520387,-0.10683434938343232,0.14681588981881946,0.20306098359178135,0.30782049631843184,-0.4651553512836558,-0.5226401337054072,1.4674461006293986,-0.3111013448661086,-0.9411700741952735,-0.6890521575252403,-0.9602085151653778,-0.2754730080415829
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,738,Lehends,SUPPORT,Rakan,1,0.2792670031795768,0.49207786011980276,-0.7324146286107832,-0.7722288214328284,0.17898131553625612,0.17674600323124828,0.07235375823826332,0.586056935763114,0.0,-0.13539606183878228,0.0,0.0,0.0,0.014498046641094772,-0.5225732074324644,0.5903122539110598,-0.07962795227205402,0.5670434682710781,0.8063388900096277,-0.1458934278183901,0.3452893291190325,0.5541611651587295,-0.4049747246569481,0.1873459544979013,-0.5547062040610847,-0.2688193482669153,-0.38127939764742313,-0.4408772318952659,-0.19820669753112338,-0.0609759496520387,-0.10683434938343232,0.14681588981881946,0.20306098359178135,0.30782049631843184,-0.4651553512836558,0.0,-0.6363114775474049,0.21057602687571558,-0.6140821375794293,0.051918834101012584,-1.1291452975505345,0.10967257102542537
1,62971,2025-01-15,LCK Cup 2025,DN Freecs vs NS,1229,kingen,TOP,KSante,1,0.2792670031795768,0.47605165948487355,-0.8001089366222671,-1.0555944798488768,-0.1054219929149833,0.48190205422201743,-0.00986011576194316,0.35423410203944466,0.0,-0.4786326568125317,-0.18586467047551553,-0.07962795227205409,-0.04246678674815385,-0.3843715448296309,-0.9168338696013552,-0.9447332748063211,-0.06723697199579523,-0.38898794817152305,0.5319574274495662,-0.09998910748651571,1.9556463190940643,2.758802906848582,0.34451441123115306,1.1325518508223973,-0.717123115938656,-0.5326025086163326,0.15510917109260958,-0.7976057286292157,-0.19820669753112338,-0.0609759496520387,-0.10683434938343232,0.14681588981881946,0.20306098359178135,0.30782049631843184,-0.4651553512836558,-0.602701636815415,0.0,-0.171772136866465,0.6749782598420482,0.28230352487980326,-0.4397047951001111,-2.4508820639724394
